index,id,text,label_mean,disputable_post,target
143,546f222c6e5c49bf9ec73716a1e608b4,HERE IT IS PATRIOTS !! GIULIANI'S HYUGE M.O.A.B BREAKING NEWS STORY. THAT FOXS BITCH ASS WOULDN'T RUN. THATS WHY O.A.N BROKE THIS STORY 2 MONTHS AGO. BUT I GUESS NOW THAT FOX KNOWS THAT GIULIANI ISNT A CRIMINAL LABELED BY THE DEMOCRATS NO MORE. FOX IS SAFE TO DO ITS FCKING JOB !!!!!!! DISCUSTING !!! IF YOU WANT WHOLE STORY GO TO MY PARLER PAGE AN LOOK FOR O.A.N.REPORT 2 HOURS OF ALL YOU CAN GET. FCK!!! FOX!!!! MAGA K.A.G ֳ°ֲֲ’ֲ¥ֳ°ֲֲ‘ֲֳ°ֲֲ˜ֲ’ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸,5,FALSE,other
144,2382b234c55840c5a499a27cbd06e498,"Kamala Harris campaign has positive cases of Covid!!???!!?? That must mean she was being a wreck-less evil racist bitch! Right? Because you catch the virus means youֳ¢ֲ€ֲ™re a racist that wants to kill old people, isnֳ¢ֲ€ֲ™t that the narrative? Gtfoh ֳ¢ֲ€ֲHeels Upֳ¢ֲ€ֲ, go back under your bridge and hide till Election Day....",5,FALSE,Politician
145,a9826177b827401597b9a6782e2af23d,This bitch is so dumb....,5,FALSE,other
146,9aec8bc0ee8f4570bb484a263bbe3ee4,You know what I don't f****** get these m************ are following that Governor f****** from Michigan in the first place what the f*** is wrong with you f****** dick heads,5,FALSE,Politician
147,cef90e2b4d0e4914801eee836930a578,Juan Williams is a dumb ass. Typical liberal why does Fox hire idiots like Juan and Donna Brazil?,5,FALSE,Politician
148,f3299bafbe954526be480ec72caf1879,Why do we have ALL Male Republicans running for Portland Oregon Mayor? If we want to defeat the pink henhouse? We need a Conservative Female thatֳ¢ֲ€ֲ™s even nastier than the chicks that she was a spring chicken with. ֳ°ֲֲ₪ֲ—Takes a Bitch to Out Bitch Those Bitches. OTAY!?!,5,FALSE,Politician
149,550cbca60fcc411f8b0d0809f809e6b4,"HUGE REVEAL! NO SURPRISE! SUPREME COURT JUSTICE JOHN ROBERTS, CLINTON, PODESTA AND ASSOCIATES....ALL ON EPSTEIN ISLAND FROM HELL! It ALL makes sense WHY ROBERTS REFUTED ALL CHARGES OF VOTER FRAUD! GITMO is where ALL of these corrupt, deep-state, treasonous criminals belong!",5,FALSE,Politician
150,faa601655f2a4afcbab26425051b67e0,Why do all liberal women have to have a im a bitch face,5,FALSE,Politician
151,05acab1cc61f4034a17e6687199bc6a4,"I need everyone to report this disgusting pedophile for nudity and porn.

#funnymemes #dankmeme #dominionֳ‚ֲ  #meme #mememarket #trumpmemes #trump2020 #trump #trumptrain #parler #donaldtrump #teamtrump #maga #libertarianmemes #libertarian #thegreatawakening #keepamericagreat #blexit #republican #deepstate #deepstatecorruption #joebiden #biden #democrats #dnc #funny #fakenews #covid19 #resistֳ‚ֲ  #antifa #antifaterrorists #georgesoros #georgefloyd #antilgbt #lgbt #lgbtq #transgender #trans #gay #blm # #covid #islam #banislam #islamsucks #noislam #funny #communism #feminismiscancer #feminist #feminism #thegreatreset #lesbian #blacksfortrump #allblacklivesmatter #blacklivesmatter #blm #prolife #anime #election2020 #electionfraudֳ‚ֲ  #stopthesteal",5,FALSE,other
152,55c74e32baf24b388d3923201a0dcbdd,i donֳ¢ֲ€ֲ™t know who needs to hear this but seduce your local copֳ¢ֲ€ֲ™s spouse and cuck that pig,5,FALSE,other
153,355f5f0e87134844a537caddbb2d92fa,ANTIFA AND BLACK LIVES MATTER TERRORISTS SHOULD BE ROUNDED UP AND CATAPULTED OVER THE WALL INTO MEXICO,5,FALSE,other
154,58dd422d3778467f86f382aae3a497b1,"Totally Dumbass, moronic, Progressive quote of the Year: ֳ¢ֲ€ֲItֳ¢ֲ€ֲ™s these unintended consequences for public education, which we either ignore or we choose to ignore because our private interests trump the others that we donֳ¢ֲ€ֲ™t know.ֳ¢ֲ€ֲ
Tina Cheuk, an education researcher at California Polytechnic State University.
We are not a commune or a hive you cock-juggling, thunder cunt of stupidity. Mind your own damn business and stop attacking the parents who care enough to do their jobs and their duties the THEIR children.
#PublicEducationIsBroken
#EndTeachersUnions
#DisbandDepartofEducation",5,FALSE,other
155,3ddf7333d0864b7ab78ca8b48d9d1d2d,Obama you are the worst person in history. Anti american lil bitch,5,FALSE,Politician
156,e709e0b89d6d41098eccb7f795268ac1,#thisjustin #breakingnews #biden #hunter #pedophiles #crackhead #ukraine #china #ccp #democratsaretyrants,5,FALSE,Politician
157,5ba5729af9c347739f04a620e8107abc,Whenever I see niggers in a bank I always think that I went into a pawnshop by accident ֳ°ֲֲ₪ֲ·ֳ°ֲֲֲ¼ֳ¢ֲ€ֲֳ¢ֲ™ֲ‚ֳ¯ֲ¸ֲ,5,FALSE,African
158,03400fd5776e4232ab982d2c59c870bb,"How about this perspective on the pandemic and our government's agenda?

READ IT!

COVID-19 quarantines and masks were nothing more than a creative way for our enemies to stifle our religions, slowly force Islam down our throats (no mosques we're closed), get used to wearing hijabs (masks), and letting the sharia cops and mullah governors have us get used to living in a caliphate (violate our Constitution). Our politicians have sold us into Islamic slavery. Our Social Security is being methodically stolen. The only thing standing between total tyranny and our freedom is our firearms and what's left of our will. Think about that. Stimulus payments just keep us preoccupied while they sneak behind us to sink their daggers.",5,FALSE,Islam
159,6302c672949f43dab3d18000dfb59add,"#Trolling101

I'm going to use this hashtag to give you some trolling strategies! (add your own if you get any good ideas!)

The blacks in the blm movement are a bunch of thugs, and the one thing thugs want less than anything is to be emasculated!... but their movement is hand in hand with the gay rights movement (the movement that wants to force them to play along with the crossdressers fetishes!), so put together a Black and Trans Lives Matter poster! Make it as emasculating as possible without being too obvious of a troll!... Stick it up all over their safe spaces!",5,FALSE,Homosexual
160,ccc6087711b94cb29186ed31d666307f,"They might as well take another knee, and shine their shoes... idiot gutless dingbat mayor.",5,FALSE,Politician
161,3f789bfbb69a4f748b8c325166dd9fc1,"Antifa is the Terrorist arm of the Democrit Party!

With Liberal DemonRAT and MEDIA LEADERS calling for uncivil behavior by their followers toward conservatives any time, anywhere, THEY are endorsing unprecedented thug behavior exhibited by the left simply because Hillary didn't win! 

The decision to abandon CIVIL behavior and encourage HARASSMENT or THREATS of violence to INTIMIDATE the PUBLIC, is MOB behavior just like Al Capone's THUGS! Dems trying to SCARE & BULLY us to do what THEY want are GANGSTERS who deserve to be sitting in JAIL, not Congress!

This happens when civilized society allows the UNCIVILIZED to make the rules. It is an assault on civilization itself! It must be dealt with as a threat to America! Liberals refuse any civil discourse. They are BULLIES who use smears, fear, and violence to get their way!

Antifa is a Democrat terrorist tool used to attack and harm Conservatives! Outlaw them and lock them all up... Including all their vile EVIL DemonRAT supporters!",5,FALSE,Politician
162,969b1e0391874efc8074cb666bfbd8b2,"Trudeau is the most corrupt, narcissistic, treasonous, putrid, lying, condescending, Canada hating, terrorist",5,FALSE,other
163,8185b55d366b4571bd938223c95f0949,"Is it just me or have other people noticed that, generally speaking, conservative women are hot but liberal women are fat, ugly, angry, and bitter?",5,FALSE,Politician
164,ec51085350f449df85baaf52d523317c,"Wray the FBI tool is such a cunt and fucking liar,... hate seeing his pompous ass on tv talking shit,... hey fucker you held on to Hunter Bidenֳ¢ֲ€ֲ™s laptop for over a year and watched our great president and the American people go through a fucked up sham impeachment...traitor=treason! #Obamagate #pizzagate",5,FALSE,Politician
165,0083d9ccaece4304adeda5358f31f29d,"Deep State Panics!
They are greedy cheating pigs and have EXPOSED THE EVIL SCUM THEY SWIM IN!!
BIDEN IS CAUGHT!!",5,FALSE,Politician
166,3ae4e9523e244f87a9967687064e2716,"Itֳ¢ֲ€ֲ™s so unfortunate and unfair, but they are not going to change the damn outcome of this sham of an election. They donֳ¢ֲ€ֲ™t care that there was fraud, theft and irregularities going on, they only care that there is NO rioting...Republicans donֳ¢ֲ€ֲ™t behave in such savage ways and MAYBE we should change that. We should riot, bust windows, destroy businesses, torment innocent people enjoying dinner, etc.main other words, act like demoassholes to make our point. It worked for those shitheads, it certainly can work for us. I know you will agree, but still Republicans sit on their asses not doing anything about it. Boy Iֳ¢ֲ€ֲ™m so pissed off at the Republicans, so much so, I think Iֳ¢ֲ€ֲ™m done voting. Iֳ¢ֲ€ֲ™m will NEVER vote lieden bieden and hypocrite harris, but once they are in office, I will accept the pieces of shit to lead this country for the next 4 years. 
Republicans get off your ass and donֳ¢ֲ€ֲ™t let this shit happen again",5,FALSE,Politician
167,5453c64ad1974d68932e88d10355d6d7,"A government (federal, state, or local) that does not allow the white Americans who would prefer to live in whites-only states the right to create these whites-only states is an evil, illegitimate government.",5,FALSE,Politician
168,731f32a534b54fcbafca5158bdc0cf0c,A wishֳ¢ֲ€ֲ¦ That Nancy Pelosi will pull the broomstick out of her ass and fly back to Shit Francisco and evaporate into infinity. Stop destroying this country and acting like bowel blockage. Take Upchuck Schumer with you and piss off!,5,FALSE,Politician
169,cea3003bb1b648d191dcbb12c530937e,"SHAME: Bucknell Hosts Pro-Antifa Lecture on the Eve of 9/11 Anniversary ... 

 #militantFascists #terrorists 
#AntiFirstAmendment",5,FALSE,other
170,1a0213bbc43b4f12a1da19e711f69a1a,"China is a proper strange place ! 

They eat bizarre shit ! Rats, Scorpions, Snakes, bats, Fucking fermented Panda shit 

They all look the bastard same ! 

You have to be very careful when dating as 90% of the Women come with a Cock Nֳ¢ֲ€ֲ™Balls, 

You have to be careful when going out as the probability is high that every bastard around you has the ability to kick you clean in the fucking face 

The Language / Writing 

The Thick Fucking Fog that is fucking everywhere 

National Face Recognition and social scoring System 

And they release dodgy Virusֳ¢ֲ€ֲ™s paid for by the Obama Administration and Democrats",5,FALSE,other
171,081186f0077442078124f2dce712f5a9,"Come on you stupid fucking bitch you ainֳ¢ֲ€ֲ™t gonna give us no more trouble now, are ya?",5,FALSE,other
172,a2a94d9e34b748609e0da62a4aba8c23,"Judge Orders Trump Admin to Explain Scope of Stone Commutation - Trump Train News

These treasonous hypocrite libs(lying sack of Schiff) donֳ¢ֲ€ֲ™t know the meaning of the truth! They are at it again and just as mentally deranged as the rest of the Globalists NAZI Muslim Commie Liberal Demoncrats! Deep State, Pelosi, Waters, Schumer, Hollywood, Academia, MSM Fox and the rest of Fake News, Swamp News and you know the rest!! ֳ¢ֲ€ֲ×Expose, Boycott, Sue, prosecute and bring to justice all these lying Fake News deep state treasonous Godless NAZI commie liberal demoncrats and RINOs (Mitch McConnell,Mutt Romney, Lindsey Graham, Sessions, Richard Burr, Susan Collins, Murkowski, Justice Roberts, Bolton and you know the rest of the traitors) post-haste,Patriots! Drain the rat infested swamp President Trump!",5,FALSE,Politician
173,d62239a2eefe42a798241861fa65a95a,"Dorothy had her wicked witch of the west morphed into water.
The USA wicked witch of san Francisco nancy Pelosi will just morph into stinking piss to match her shithole wishes.",5,FALSE,Politician
174,d0289ff6309547e0bdad62ddf09095c5,"ֳ°ֲֲ’ֲ¥ֳ¢ֲ€ֲ¼ֳ¯ֲ¸ֲREAD THISֳ¢ֲ€ֲ¼ֳ¯ֲ¸ֲֳ°ֲֲ’ֲ¥
I hope this is a spoof. If not ... This is some SICK shit. 

DONT FORGET this radical Islamic b*tch WAS ACTUALLY POTUS from 2009-2017! 

SORRY @HillaryClinton ... @ValerieJarrett WAS the FIRST FEMALE POTUSֳ¢ֲ€ֲ¼ֳ¯ֲ¸ֲֳ°ֲֲ˜ֲ¡",5,FALSE,Islam
175,24e7211f52f84b879288cce6ea38cfd2,"So this is how it works here. When some silly little gal - let's call her 'SouthernKimmy' gets her knickers in a twist when you point out one of her posts as fertilizer, she blocks you. ֳ°ֲֲ‘ֲֳ°ֲֲ₪ֲ¡",5,FALSE,other
176,78a35ab8bf474b029fce9e8f255fad34,"BET founder Robert Johnson is CORRECT! White Liberals washing Black people's feet, shining Black people's shoes and tearing down statues didn't save the life of little 3 year old Mekhi James, who was GUNNED DOWN in Chicago last weekend! It's a 90% chance that another Black person was responsible for the death of little Mekhi...ֳ°ֲֲ˜ֲ¡

Where's BLM, ANTIFA, the Black Congressional Caucus and the FAKE NEWS media in response to the 104 people shot, and 14 people who were MURDERED in Chicago? White people suffering from White Privilege Guilt Syndrome are their OWN worst enemies. 

Wisconsin State Senator Tim Carpenter was KNOCKED OUT and left in the bushes last week for trying to support the so called ""protesters"" in Madison. BLM are TERRORISTS and their movement is only about COMMUNISM! They want to change our way of life. We can't allow this!!! ֳ°ֲֲ˜ֲ₪

#DemocratsAreHypocrites
#BLMAreTerroristsֳ¢ֲ˜ֲ£
#MAGAֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸",5,FALSE,African
177,42cd98c7a4514733b57629c8a7b1cb90,"Watching Kirsten Gillibrand of NY on Neil Kavuto...I could reach out, grab her overly made-up face and puke down her throat! She just chose to make the protest debacle yesterday a racial issue! She asserts that ֳ¢ֲ€ֲwhite supremacist, domestic terroristsֳ¢ֲ€ֲ stormed the Capitol and were allowed to meander through the halls like they were on some kind of tour, then riot and cause destruction. But, had they been the BLACK peaceful protesters who demonstrated last summer, they would have been immediately shot and killed. Her opinion is that the ֳ¢ֲ€ֲmostly peaceful protestersֳ¢ֲ€ֲ from BLM were dealt swift violent retaliation. OMG. Take that b***h on a tour of MPLS, Chicago, Portland, Seattle, Kenosha and then take a stroll through the Capitol building, you filthy rag. Then tell all those local residents and business owners who had everything taken from them that those were peaceful protesters! Sick to death of Democrats!",5,FALSE,Politician
178,1475dc4b6411463884463495519105b1,"Hey @FATHEROFESSEN 

Can you make sure your followers know about this Grade A arsehole and block him??

Have a squiz at his posts and you'll know why. Another Trump hating asshat who thinks Conservatives like us are all idiots.",5,FALSE,Politician
179,d435481b5ae245ad932885bc18d5c9bd,"Still the Same Crap Going on Daily, Since the DemocRats took the House. What a disaster Pelosi and Schiff have been. Here is their Strategy. They are both Anti American.",5,FALSE,Politician
180,152c6bb643604eca94d21c9ddaed30e8,Cancel Don lemon. He is to stupid to believe anything that comes out of that garbage bin of a mouth. Disgusting piece of evil.,5,FALSE,other
181,52cc316f2c6344f5bad976bd89a10953,@misshattan suck it cunt!,5,FALSE,other
182,30ef30feeb21422ca22b2b81c2ab97e3,"@FOXNEWS. HIDES THE DISDAIN FOR AMERICA AND THE TRUMP SUPPORTERS AND THE PRESIDENT OF AMERICA. THEY ARE WORSE THAN CNN !!!

@realdonaldtrump. NO COVERAGE OF YOUR MEETINGS ON FOXNEWS OR FOXBUSSINESS 

 AND PAYNE HAD YOU TALK WITH ZELENSKYY and then allowed the liberal bitch to spew falsehoods. what a fucking bitch as fake as Chris Hahn @lauraInghram",5,FALSE,Politician
183,d4a6e7aeffab4cbe912c3307be730d9b,another libtard troll,5,FALSE,other
184,0652e5796b4943b0b78b4bcff37c22ec,"The reason they go so hard against Gavin McInnes and the Proud Boys is the same reason they go so hard against Martin Sellner. Neither of these guys are extremists. In the case of McInnes, he's an outright cuck. Even if your Politician are milquetoast and you're not an explicit ""racist,"" what they're afraid of is people doing things rather than simply talking. Jews like the realm of speech and abstractions because they believe they can control it. They lose control the moment they can no longer count on bad faith perpetual talmudic debates to keep us chasing our own tails and somebody actually uses force to remove them. Direct action in the real world like the Proud Boys scrapping with Antifa or Sellner trying to stop immigrant boats from reaching Europe ends clownworld once and for all.",5,FALSE,Politician
185,e456c7c790e94277976c765f881633e2,"One more thing. 
You want Antifa burning down your courthouses, stay a Normie.
You want people defecating in the streets, stay a Normie.
You want children used as human shields for the Never Trumpers, stay a Normie.
You want people to die when they don't have to because the cures are smeared as ""misinformation"", stay a Normie.
You want churches, temples, mosques, meditation centers to be closed forever: stay a Normie
You want Maoist censorship, stay a Normie.
You want to be branded like cattle, stay a Normie.
You want your life to be ruled by AI, stay a Normie.",5,FALSE,Politician
186,bab20fccb6b14b7f9088c6b27a075717,"Trump told Iran not to ""fuck"" with the U.S. and the same people who protect pedophiles and murderers are now claiming to be offended by President Trump's colorful language. 
""To those who say, 'speech can be violence', I say, 'Fuck you'.""- Victor-Hugo Vaca II",5,FALSE,other
187,a9354e722f764cb5831f5e6ca06de3f4,"NYC Mayor Bill de Blasio Proves He Is An Enemy of God and the Church

Hiding in the basement Racist Commie Joe Biden (with diminished capacity) needs serious psychological and medical care! The Commie Demoncrats party of Satan, should be charge with elderly abuse on the senile and Dementia inflicted Biden ! He should retire and smell peopleֳ¢ֲ€ֲ™s hairs in privacy! Nobody will be the wiser, or for that matter care! Do us a favor, and give up the quest to become president you are not fit to do so! Youֳ¢ֲ€ֲ™ll only be a useful idiot and puppet for the demoncratic liberal commie godless party of Satan and treasonous RINOs!! If the NAZI Commie Demoncrats win, the United States will turn into one big Commie third world shit hole! Guaranteed! Trump 2020 and beyond! Greatest President Ever!",5,FALSE,Politician
188,ab4a686320214c5eabb2ba78517609d1,"Welcome to the soon to be lib Commie China pedophile 3rd World Country if Demoncrat puppet hiding in the basement Biden (if youֳ¢ֲ€ֲ™re hiding your Biden) wins!!!! If you have any brains, youֳ¢ֲ€ֲ™ll know that his VP pick will actually be be president and senile Sniff your hair Biden will be put out to pasture!. You know the the game plan, retire the Senile Biden and replace with VP. Globalist Soros and his minions the Deep State NAZI Commie Satanist liberal party corrupted to the core, MSM (Fake news) , Antifa, BLM, CIA, FBI, Activist Judges, SJW, Hollywood Rats, Twitter, Facebook, YouTube, All the useful idiots, treasonous RINOs etc...are responsible for this rioting, looting and destruction throughout the country. This treasonous act should not go unpunished! Itֳ¢ֲ€ֲ™s about time these deep State rats are held accountable! Patriots, we need to save the country from turning into another Commie shit hole just like all the other lib run cities!! Yes",5,FALSE,Politician
189,cd9bda788d6f4696bbbbeaa6add1cb63,"Wash your hands. Boost your immune systems with diet. ֳ°ֲֲ‘ֲ†And never.. ever trust The WHO, Comrade Cuomo or a Democratֳ°ֲֲ‘ֲ†",5,FALSE,Politician
190,1aff87420b3d43e6acf3844fac2bd517,"This has got to be one of the worst kill ratios of all time! Practice you fuckwads...practice, practice, practice! Sheezus... wadda am embarrassment you thug wanna bees are to Shitcaca El-Annoy!

Report: 59 Shot, 3 Killed, over Weekend in Mayor Lightfoot's Chicago",5,FALSE,other
191,d6e4316c2d6940ac92acac0e59ce9e8f,"Snow flakes!

#parler #stopcensorship #bigtech #sorros #qanon #proudboys #stopthesteal",5,FALSE,other
192,80aec6a85e9040c398571a9a928f4791,LGBTQ is for faggots and child rapists,5,FALSE,Homosexual
193,c765149d0695495ca6cac50776361c18,"WOW! I know a lot of Politicians and ex Presidents who should be shot first 

Lin Wood Claims VP Mike Pence Faces Arrest for Treason, Execution by Firing Squad",5,FALSE,Politician
194,1451565616324df8bf953687569e058d,Yeh...but such a family man...fuckin pig....kill him !!!!!,5,FALSE,other
195,a927dfce2e264874b710f12e4c9341f6,Typical Black Thug Democrat BLM Member mentality. Cries like a pussy when he's cornered! Fuck him and fuck BLM and every low life piece of shit that's connected to it! DEMOCRATS TAKE HEED...THIS SHIT DON'T FLY ANYMORE! You should all be exterminated like the vermin you are!,5,FALSE,African
196,93b35b48c26f419b8b5718a38dc76260,Zionism is the new Nazism in the talmud Jews preach Supreme race that they are better than all mankind.that we were made only to serve them as their slaves. That we were created for that purpose only. To the Jewish book The talmud we're not even human.. it's legal for them to marry a three year old and have sex with in the talmud. It's illegal for them to kill Christians who do not accept the noahide all of this is in the talmud y'all might want to study. The Zionist book of the Jews,5,FALSE,Jewish
197,514b5a9ed920408d8c867cb206589974,"HEY ֳ°ֲֲ‘ֲ‹ DEMOCRATS!

THE RACIST COMMUNIST DEMOCRAT PARTY IS THE ֳ¢ֲ€ֲPARTY OF CRIMEֳ¢ֲ€ֲ! THEY DO NOT BELIEVE IN THE CONSTITUTION!, THEY DO NOT BELIEVE IN LAWS! THEY DO NOT BELIEVE IN THE BIBLEֳ¢ֲ€ֲ™, THEY DO NOT BELIEVE IN SCHOOL CHOICE!, THEY DO NOT BELIEVE IN THE SANCTITY OF LIFE!, THEY DO NOT BELIEVE IN FAMILY!, THEY DO NOT BELIEVE IN FREEDOM!, THEY DO NOT BELIEVE IN FACTS!, THEY DO NOT BELIEVE IN TRUTH!, THEY DO NOT BELIEVE IN PATRIOTISM!, THEY DO NOT BELIEVE IN WORK!, THEY DO NOT BELIEVE IN HISTORY!, THEY DO NOT BELIEVE IN MATH! THEY DO NOT BELIEVE IN THE AMERICAN PEOPLE!

THE COMMUNIST DEMOCRAT PARTY DOES NOT BELIEVE IN YOU!

THE COMMUNIST DEMOCRAT PARTY ONLY BELIEVES IN ONE THING!

TOTAL POWER AND CONTROL BY ANY MEANS NECESSARY!

COME ON! CANֳ¢ֲ€ֲ™T YOU SEE IT?

WAKE UP AMERICA!

ֳ°ֲֲ™ֲ

GO TRUMP! ֳ°ֲֲ‘ֲ",5,FALSE,Politician
198,5b252d31e8194de7a812ab9cbdfa6fe4,"Cops have proven to be the enemy.... ALL cops are to be treated as SStroops. You stand with these pigs, you DIE with them",5,FALSE,other
199,0c6be53906154c54a9fd13bc5b3fd4a6,"One guy has a pole with a chain swinging it at the cops. They firing fireworks at the cops. Why do cops have to put up with that? I always thought that attempting to use lethal force on a cop got you shot. When did that change to this? 

Shoot the anarchists. Shoot them. Kill some. 

They will stop their shit then for sure, or we'll have a civil war, which is what we're probably going to have anyway.",5,FALSE,other
200,1921b07f0c9d473a803231f3064bd94c,Letֳ¢ֲ€ֲ™s burn the Quran !,5,FALSE,Islam
201,368d6686f1874e9cbb3c438083b013f5,"@SeanHannity hey Linda, you are not the fucking host. Shut your fucking mouth. Nobody cares that you are a fucking alcoholic.",5,FALSE,other
202,b78246e30ebf411d90f081045eb4d6d2,"Liberal protesters are like ""So glad that n*gger died ... I now have several flat screens !!""",5,FALSE,African
203,6fd1c5f7a639477999f531bc72852ead,Someone tell missbnasty to come on here and take a shit and eat it to piss off trump supporters. I donֳ¢ֲ€ֲ™t know how itֳ¢ֲ€ֲ™s going to piss em off but it will. I promise I wonֳ¢ֲ€ֲ™t jack off so she wonֳ¢ֲ€ֲ™t feel like she posting free porn,5,FALSE,Politician
204,83edac2e39cd49c4b946fb4f96bd878c,"""Medical Condition""? Really? So apparantly this ghost ""medical condition"" didn'tstop him from wearing a mask on this flight huh bitch boy? Out of anyone, who knows the ADA, Iam one thatvthisblaw protects, not pussy ass bitch boy monkeys like you and your pasty white black monkey hero. I am a REAL AMERICAN WITHBA DISABILITY. I would love nothing more than to curb stomp your jaw into a raw filthy curb which is exactly what pussy ass retards like you deserve.",5,FALSE,African
205,aec8cf26935c43069396c8f64df1e2ad,Cuomo threatens to shut down the Synagogues in NYC. So where the fuck are you Schumer and that fat fucking umpa loompa Nadler. You're both fake fucking Jews.,5,FALSE,Jewish
206,dcf7c8bcfeee4c468961c0f6eaa3c786,"Oprah Winfrey wishes Disney CEO Bob Iger were running for president

Explore the Fox News apps that are right for you at 
I could give a flying fuck what that fat ugly pig thinks. Sheֳ¢ֲ€ֲ™s been dieting for 40 years and sheֳ¢ֲ€ֲ™s fatter than ever.",5,FALSE,Politician
207,fec8ba080ec94695b80c8e5459ad1f66,Prince Harry can suck my balls. You pathetic simp,5,FALSE,Politician
208,b239f30d367242c286962aefdca497e0,"Megan McTraitor NO ONE FUCKING CARES ABOUT YOUR SCUMBAG DADDY WHO IS BURNING IN HELL WHERE HE BELONGS!!! 
HES YOUR HERO YOU DIDGUSTING FAT PIG!!!??? A HERO DOESNT KILL 167 BRAVE MEN ON THE FORESTALL, A HERO DOESNT TURN POWS INTO THE VIETCONG SO HE COULD BE COMFORTABLE WHILE THOSE POWS WERE SLAUGHTERED IN THE HANOI HILTON!!!! A HERO DOESNT LEAVE THE WIFE THAT STOOD BY HIS SIDE THROUGH ALL OF IT FOR YOYR DISGUSTING WHORE Mother!!! ALL OF YOU WILL BURN IN HELL WITH YOUR DISGUSTING SUBHUMAN LOSER FUCKING FATHER!!!! I HATE HIM YOU AND YOUR FAMILY BUNCH OF DISGUSTING SLIMY LOSERS ALL OF YOU!!!!
THAT IS ALL YOU FAT FUCKING PIG!!!!!",5,FALSE,Politician
209,199f9139469f439bb3676cd607303e3d,"If Black Lives Matter and racism is so prevalent in America, why wasn't Kaeperdick raised by his biological parents? It took 2 'white supremacists' to adopt and raise him. How dare those f*cking white supremacists be so racists in adopting him and giving him a PRIVILEGED life! Pesky white supremacists! ֳ°ֲֲ₪ֲ”ֳ°ֲֲ₪ֲ”ֳ°ֲֲ₪ֲ£ֳ°ֲֲ₪ֲ£ֳ°ֲֲ₪ֲ£ֳ°ֲֲ₪ֲ£ֳ°ֲֲ₪ֲ£ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸ֳ°ֲֲ‡ֲ÷ֳ°ֲֲ‡ֲ¸",5,FALSE,other
210,a9a027b39fba4f799e37e029c0a6e6af,LOOOOOOOOOOOOL... The US is an illegitimate state? What a cuckold lesbian!,5,FALSE,Homosexual
211,5ce68df05a2249c897ead7b8e09b1bbe,"People of America should Thank God for #DonaldJohnTrump because this is the time when #Communists have decided to stage a full on attack against #Capitalism and #Freedom

If you believe the country voted for an idiot pedophile like #Joebiden who promised to end energy independence, end the #2ndAmmendment, and end #Liberty , then you are the enemy and you should be purged from our country.

The #DeepState has thrown everything at @Potus45 and this is their final salvo..

#WeWillNotComply

#WeGotHisBack 

#WestandwithTrump

#WeWillDestroyTheDeepState",5,FALSE,Politician
212,102700822e39422cbe745e7d308cd2e2,"#H8 #MUSLIMS
#ISLAM
#BARBARIC
#PIGS
WIPE OUT #MUSLIMS & their stupid #KARAN
 #BokoHaram",5,FALSE,Islam
213,22f12d4d61874b9fb43bee6d4cc65521,Jews are cucks and will never replace anything because they are pussies ... no one is gonna fuck this ugly whore anyways ֳ°ֲֲ˜ֲ‚ֳ°ֲֲ˜ֲ‚ֳ°ֲֲ˜ֲ‚ֳ°ֲֲ˜ֲ‚,5,FALSE,Jewish
214,968436066a2441d0a5dbf538895303a8,"PRESIDENT TRUMP FIGHT WITH THE FIRE THAT DEMOCRATS HAVE FOR YOU, DESTROY EVERYTHING AND EVERYONE... 

FUCK THEM DONT GIVE THEM ONE MORE OPPORTUNITY TO MOVE THE GGOAL POST..

JUST FUCKN DO IT!!!!",5,FALSE,Politician
